task_id,date,worker_id,worker_name,task_type,skill_level_required,zone_id,estimated_hours,actual_hours,status,quality_score,errors_count,rework_needed
T009234,2025-11-03,W008,Fatima Begum,Packing & Dispatch,basic,ZONE-B,2.0,2.28,completed,58.1,0,False
T009235,2025-11-03,W008,Fatima Begum,Shade Net Management,basic,ZONE-B,1.0,0.66,completed,77.3,0,False
T009236,2025-11-03,W008,Fatima Begum,Pruning,intermediate,ZONE-E,1.0,0.91,incomplete,0.0,0,False
T009237,2025-11-03,W008,Fatima Begum,Transplanting,basic,ZONE-C,1.5,1.83,completed,81.8,0,False
T009238,2025-11-03,W009,Ravi Shankar,Transplanting,basic,ZONE-C,1.5,1.63,completed,86.7,0,False
T009239,2025-11-03,W009,Ravi Shankar,Growth Measurement,intermediate,ZONE-D,2.0,2.25,completed,55.7,0,False
T009240,2025-11-03,W009,Ravi Shankar,Grafting - Cleft,expert,ZONE-A,0.6,0.76,completed,85.5,0,False
T009241,2025-11-03,W009,Ravi Shankar,Watering,basic,ZONE-C,1.5,1.62,completed,60.2,0,False
T009242,2025-11-03,W010,Meena Kumari,Soil Preparation,basic,ZONE-A,3.0,3.44,completed,74.4,0,False
T009243,2025-11-03,W010,Meena Kumari,Grafting - Bud,intermediate,ZONE-F,0.4,0.69,completed,81.0,0,False
T009244,2025-11-03,W010,Meena Kumari,Fertilizer Application,basic,ZONE-D,2.0,2.45,completed,85.0,0,False
T009245,2025-11-03,W010,Meena Kumari,Fertilizer Application,basic,ZONE-A,2.0,2.59,incomplete,0.0,0,False
T009246,2025-11-03,W010,Meena Kumari,Disease Treatment,intermediate,ZONE-F,1.0,1.2,completed,81.3,0,False
T009247,2025-11-03,W011,Deepak Negi,Pruning,intermediate,ZONE-B,1.0,1.21,in_progress,0.0,0,False
T009248,2025-11-03,W011,Deepak Negi,Disease Treatment,intermediate,ZONE-D,1.0,1.33,completed,94.4,0,False
T009249,2025-11-03,W011,Deepak Negi,Shade Net Management,basic,ZONE-A,1.0,1.07,completed,83.2,0,False
T009250,2025-11-03,W011,Deepak Negi,Transplanting,basic,ZONE-E,1.5,1.35,completed,84.6,0,False
T009251,2025-11-03,W011,Deepak Negi,Pruning,intermediate,ZONE-C,1.0,1.15,completed,83.5,0,False
T009252,2025-11-03,W012,Anita Rana,Growth Measurement,intermediate,ZONE-F,2.0,2.25,incomplete,0.0,0,False
T009253,2025-11-03,W012,Anita Rana,Pest Inspection,intermediate,ZONE-E,2.5,2.99,completed,87.4,0,False
T009254,2025-11-03,W012,Anita Rana,Fertilizer Application,basic,ZONE-E,2.0,2.52,completed,68.6,0,False
T009255,2025-11-03,W012,Anita Rana,Disease Treatment,intermediate,ZONE-E,1.0,1.12,completed,78.4,0,False
T009256,2025-11-03,W012,Anita Rana,Pest Inspection,intermediate,ZONE-C,2.5,2.73,completed,88.5,0,False
T009257,2025-11-03,W013,Suresh Bhatt,Grafting - Bud,intermediate,ZONE-A,0.4,0.59,completed,71.2,0,False
T009258,2025-11-03,W013,Suresh Bhatt,Grafting - Cleft,expert,ZONE-E,0.6,0.6,completed,100.0,0,False
T009259,2025-11-03,W013,Suresh Bhatt,Soil Preparation,basic,ZONE-C,3.0,3.64,completed,92.9,0,False
T009260,2025-11-03,W013,Suresh Bhatt,Pest Inspection,intermediate,ZONE-B,2.5,2.78,completed,73.6,0,False
T009261,2025-11-03,W013,Suresh Bhatt,Equipment Maintenance,intermediate,ZONE-D,1.5,1.46,completed,69.2,0,False
T009262,2025-11-03,W014,Geeta Rawat,Pruning,intermediate,ZONE-B,1.0,1.16,in_progress,0.0,0,False
T009263,2025-11-03,W014,Geeta Rawat,Transplanting,basic,ZONE-F,1.5,1.75,completed,81.1,0,False
T009264,2025-11-03,W015,Abdul Rashid,Watering,basic,ZONE-D,1.5,1.48,completed,88.9,0,False
T009265,2025-11-03,W015,Abdul Rashid,Packing & Dispatch,basic,ZONE-D,2.0,1.99,completed,91.5,0,False
T009266,2025-11-03,W015,Abdul Rashid,Packing & Dispatch,basic,ZONE-B,2.0,2.2,completed,100.0,0,False
T009267,2025-11-04,W001,Rajesh Kumar,Equipment Maintenance,intermediate,ZONE-B,1.5,1.49,in_progress,0.0,0,False
T009268,2025-11-04,W001,Rajesh Kumar,Growth Measurement,intermediate,ZONE-E,2.0,2.01,completed,66.2,0,False
T009269,2025-11-04,W001,Rajesh Kumar,Soil Preparation,basic,ZONE-B,3.0,3.7,in_progress,0.0,0,False
T009270,2025-11-04,W001,Rajesh Kumar,Soil Preparation,basic,ZONE-E,3.0,3.65,completed,72.8,0,False
T009271,2025-11-04,W001,Rajesh Kumar,Grafting - Cleft,expert,ZONE-B,0.6,0.79,completed,100.0,0,False
T009272,2025-11-04,W002,Priya Sharma,Pest Inspection,intermediate,ZONE-F,2.5,2.18,incomplete,0.0,0,False
T009273,2025-11-04,W002,Priya Sharma,Packing & Dispatch,basic,ZONE-B,2.0,2.16,completed,69.7,0,False
T009274,2025-11-04,W002,Priya Sharma,Grafting - Bud,intermediate,ZONE-A,0.4,0.99,completed,53.6,0,False
T009275,2025-11-04,W002,Priya Sharma,Watering,basic,ZONE-D,1.5,1.7,completed,70.2,0,False
T009276,2025-11-04,W002,Priya Sharma,Soil Preparation,basic,ZONE-E,3.0,3.75,completed,67.5,0,False
T009277,2025-11-04,W003,Mohammad Iqbal,Pruning,intermediate,ZONE-F,1.0,0.9,completed,81.1,0,False
T009278,2025-11-04,W003,Mohammad Iqbal,Growth Measurement,intermediate,ZONE-D,2.0,2.13,completed,89.3,0,False
T009279,2025-11-04,W003,Mohammad Iqbal,Pruning,intermediate,ZONE-C,1.0,0.82,completed,82.6,0,False
T009280,2025-11-04,W004,Sunita Devi,Transplanting,basic,ZONE-B,1.5,1.46,completed,91.7,0,False
T009281,2025-11-04,W004,Sunita Devi,Watering,basic,ZONE-A,1.5,1.34,completed,100.0,0,False
T009282,2025-11-04,W004,Sunita Devi,Growth Measurement,intermediate,ZONE-C,2.0,2.41,completed,72.9,1,False
T009283,2025-11-04,W005,Amit Singh,Grafting - Bud,intermediate,ZONE-E,0.4,0.36,completed,88.8,1,False
T009284,2025-11-04,W005,Amit Singh,Pruning,intermediate,ZONE-A,1.0,1.05,completed,85.6,1,False
T009285,2025-11-04,W005,Amit Singh,Grafting - Cleft,expert,ZONE-A,0.6,0.53,completed,46.9,0,False
T009286,2025-11-04,W005,Amit Singh,Pest Inspection,intermediate,ZONE-A,2.5,3.26,in_progress,0.0,0,False
T009287,2025-11-04,W005,Amit Singh,Grafting - Cleft,expert,ZONE-C,0.6,0.34,completed,84.9,0,False
T009288,2025-11-04,W006,Kavita Devi,Soil Preparation,basic,ZONE-C,3.0,3.3,completed,92.6,0,False
T009289,2025-11-04,W006,Kavita Devi,Fertilizer Application,basic,ZONE-C,2.0,2.14,completed,74.7,0,False
T009290,2025-11-04,W006,Kavita Devi,Equipment Maintenance,intermediate,ZONE-F,1.5,1.8,completed,66.4,0,True
T009291,2025-11-04,W006,Kavita Devi,Pest Inspection,intermediate,ZONE-F,2.5,3.12,completed,90.9,0,False
T009292,2025-11-04,W007,Vikram Thakur,Disease Treatment,intermediate,ZONE-B,1.0,1.23,completed,83.5,0,False
T009293,2025-11-04,W007,Vikram Thakur,Grafting - Cleft,expert,ZONE-F,0.6,0.7,completed,92.7,1,False
T009294,2025-11-04,W007,Vikram Thakur,Packing & Dispatch,basic,ZONE-E,2.0,2.4,completed,76.1,0,False
T009295,2025-11-04,W007,Vikram Thakur,Soil Preparation,basic,ZONE-D,3.0,3.63,completed,89.3,0,False
T009296,2025-11-04,W008,Fatima Begum,Soil Preparation,basic,ZONE-A,3.0,2.76,completed,100.0,0,False
T009297,2025-11-04,W008,Fatima Begum,Equipment Maintenance,intermediate,ZONE-B,1.5,1.38,completed,100.0,0,False
T009298,2025-11-04,W008,Fatima Begum,Watering,basic,ZONE-D,1.5,1.7,completed,87.9,0,False
T009299,2025-11-04,W009,Ravi Shankar,Shade Net Management,basic,ZONE-B,1.0,0.76,completed,84.8,0,False
T009300,2025-11-04,W009,Ravi Shankar,Shade Net Management,basic,ZONE-C,1.0,0.91,completed,87.8,0,False
T009301,2025-11-04,W009,Ravi Shankar,Shade Net Management,basic,ZONE-C,1.0,0.63,completed,86.3,0,False
T009302,2025-11-04,W009,Ravi Shankar,Packing & Dispatch,basic,ZONE-D,2.0,1.72,completed,96.1,0,False
T009303,2025-11-04,W009,Ravi Shankar,Equipment Maintenance,intermediate,ZONE-E,1.5,1.7,completed,60.6,0,False
T009304,2025-11-04,W010,Meena Kumari,Equipment Maintenance,intermediate,ZONE-D,1.5,1.87,completed,84.6,0,False
T009305,2025-11-04,W010,Meena Kumari,Shade Net Management,basic,ZONE-A,1.0,1.6,completed,79.3,0,False
T009306,2025-11-04,W010,Meena Kumari,Grafting - Bud,intermediate,ZONE-A,0.4,0.35,incomplete,0.0,0,False
T009307,2025-11-04,W010,Meena Kumari,Pest Inspection,intermediate,ZONE-D,2.5,2.85,completed,86.0,0,False
T009308,2025-11-04,W011,Deepak Negi,Pruning,intermediate,ZONE-E,1.0,1.42,completed,98.4,0,False
T009309,2025-11-04,W011,Deepak Negi,Growth Measurement,intermediate,ZONE-D,2.0,1.95,completed,82.3,0,False
T009310,2025-11-04,W011,Deepak Negi,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.51,completed,70.2,0,False
T009311,2025-11-04,W011,Deepak Negi,Packing & Dispatch,basic,ZONE-D,2.0,1.99,completed,80.0,0,False
T009312,2025-11-04,W012,Anita Rana,Pruning,intermediate,ZONE-C,1.0,1.18,completed,69.5,0,False
T009313,2025-11-04,W012,Anita Rana,Pest Inspection,intermediate,ZONE-B,2.5,2.94,completed,91.7,0,False
T009314,2025-11-04,W012,Anita Rana,Grafting - Bud,intermediate,ZONE-A,0.4,0.46,completed,89.4,0,False
T009315,2025-11-04,W012,Anita Rana,Watering,basic,ZONE-B,1.5,1.92,completed,89.6,0,False
T009316,2025-11-04,W013,Suresh Bhatt,Packing & Dispatch,basic,ZONE-F,2.0,2.14,completed,96.6,0,False
T009317,2025-11-04,W013,Suresh Bhatt,Grafting - Whip and Tongue,expert,ZONE-C,0.5,0.88,incomplete,0.0,0,False
T009318,2025-11-04,W013,Suresh Bhatt,Growth Measurement,intermediate,ZONE-F,2.0,2.2,completed,69.5,0,False
T009319,2025-11-04,W013,Suresh Bhatt,Grafting - Cleft,expert,ZONE-B,0.6,0.65,completed,67.8,0,False
T009320,2025-11-04,W013,Suresh Bhatt,Fertilizer Application,basic,ZONE-E,2.0,2.08,completed,71.6,0,False
T009321,2025-11-04,W014,Geeta Rawat,Pruning,intermediate,ZONE-D,1.0,1.21,completed,62.0,0,True
T009322,2025-11-04,W014,Geeta Rawat,Shade Net Management,basic,ZONE-C,1.0,1.03,completed,73.6,0,False
T009323,2025-11-04,W014,Geeta Rawat,Fertilizer Application,basic,ZONE-A,2.0,1.97,in_progress,0.0,0,False
T009324,2025-11-04,W014,Geeta Rawat,Pest Inspection,intermediate,ZONE-A,2.5,2.83,completed,90.5,0,False
T009325,2025-11-04,W014,Geeta Rawat,Fertilizer Application,basic,ZONE-D,2.0,2.23,completed,100.0,0,False
T009326,2025-11-04,W015,Abdul Rashid,Fertilizer Application,basic,ZONE-E,2.0,2.44,completed,62.8,0,False
T009327,2025-11-04,W015,Abdul Rashid,Packing & Dispatch,basic,ZONE-B,2.0,2.3,completed,73.4,0,True
T009328,2025-11-04,W015,Abdul Rashid,Grafting - Bud,intermediate,ZONE-A,0.4,0.64,completed,95.8,0,False
T009329,2025-11-04,W015,Abdul Rashid,Pest Inspection,intermediate,ZONE-B,2.5,2.6,completed,89.1,0,False
T009330,2025-11-04,W015,Abdul Rashid,Watering,basic,ZONE-C,1.5,1.29,completed,93.6,0,False
T009331,2025-11-05,W001,Rajesh Kumar,Packing & Dispatch,basic,ZONE-B,2.0,2.61,completed,81.9,0,False
T009332,2025-11-05,W001,Rajesh Kumar,Equipment Maintenance,intermediate,ZONE-A,1.5,1.57,completed,75.5,0,False
T009333,2025-11-05,W001,Rajesh Kumar,Transplanting,basic,ZONE-E,1.5,1.9,completed,82.2,0,False
T009334,2025-11-05,W002,Priya Sharma,Grafting - Bud,intermediate,ZONE-F,0.4,0.42,completed,86.0,0,False
T009335,2025-11-05,W002,Priya Sharma,Grafting - Bud,intermediate,ZONE-D,0.4,0.65,completed,86.3,0,False
T009336,2025-11-05,W002,Priya Sharma,Soil Preparation,basic,ZONE-D,3.0,3.07,completed,97.3,0,False
T009337,2025-11-05,W002,Priya Sharma,Fertilizer Application,basic,ZONE-B,2.0,2.09,completed,92.4,0,False
T009338,2025-11-05,W002,Priya Sharma,Transplanting,basic,ZONE-F,1.5,1.61,completed,78.6,0,False
T009339,2025-11-05,W003,Mohammad Iqbal,Pest Inspection,intermediate,ZONE-F,2.5,2.94,incomplete,0.0,0,False
T009340,2025-11-05,W003,Mohammad Iqbal,Grafting - Cleft,expert,ZONE-A,0.6,0.54,completed,85.3,0,False
T009341,2025-11-05,W003,Mohammad Iqbal,Packing & Dispatch,basic,ZONE-B,2.0,2.68,completed,84.7,1,False
T009342,2025-11-05,W003,Mohammad Iqbal,Pruning,intermediate,ZONE-F,1.0,1.27,completed,100.0,0,False
T009343,2025-11-05,W003,Mohammad Iqbal,Shade Net Management,basic,ZONE-B,1.0,0.83,completed,73.1,0,False
T009344,2025-11-05,W004,Sunita Devi,Pest Inspection,intermediate,ZONE-B,2.5,2.61,completed,88.7,0,False
T009345,2025-11-05,W004,Sunita Devi,Grafting - Bud,intermediate,ZONE-D,0.4,0.72,incomplete,0.0,0,False
T009346,2025-11-05,W004,Sunita Devi,Packing & Dispatch,basic,ZONE-D,2.0,1.73,completed,65.6,1,False
T009347,2025-11-05,W004,Sunita Devi,Soil Preparation,basic,ZONE-A,3.0,3.47,completed,87.3,0,False
T009348,2025-11-05,W004,Sunita Devi,Soil Preparation,basic,ZONE-F,3.0,2.71,completed,78.2,0,False
T009349,2025-11-05,W005,Amit Singh,Watering,basic,ZONE-C,1.5,1.44,completed,80.1,0,False
T009350,2025-11-05,W005,Amit Singh,Disease Treatment,intermediate,ZONE-C,1.0,0.8,in_progress,0.0,0,False
T009351,2025-11-05,W005,Amit Singh,Soil Preparation,basic,ZONE-C,3.0,2.98,completed,86.6,0,False
T009352,2025-11-05,W005,Amit Singh,Grafting - Bud,intermediate,ZONE-D,0.4,0.48,completed,100.0,0,False
T009353,2025-11-05,W005,Amit Singh,Growth Measurement,intermediate,ZONE-E,2.0,2.01,completed,98.4,0,False
T009354,2025-11-05,W006,Kavita Devi,Equipment Maintenance,intermediate,ZONE-B,1.5,1.76,completed,98.2,0,False
T009355,2025-11-05,W006,Kavita Devi,Soil Preparation,basic,ZONE-D,3.0,3.3,completed,70.8,0,False
T009356,2025-11-05,W006,Kavita Devi,Equipment Maintenance,intermediate,ZONE-A,1.5,1.68,completed,91.5,0,False
T009357,2025-11-05,W006,Kavita Devi,Grafting - Cleft,expert,ZONE-D,0.6,1.21,completed,61.3,0,False
T009358,2025-11-05,W006,Kavita Devi,Watering,basic,ZONE-B,1.5,1.44,completed,100.0,0,False
T009359,2025-11-05,W007,Vikram Thakur,Disease Treatment,intermediate,ZONE-B,1.0,1.24,completed,80.2,0,False
T009360,2025-11-05,W007,Vikram Thakur,Equipment Maintenance,intermediate,ZONE-E,1.5,1.62,completed,82.1,0,False
T009361,2025-11-05,W007,Vikram Thakur,Soil Preparation,basic,ZONE-A,3.0,3.68,completed,85.5,0,False
T009362,2025-11-05,W008,Fatima Begum,Pruning,intermediate,ZONE-D,1.0,1.28,completed,86.4,0,False
T009363,2025-11-05,W008,Fatima Begum,Watering,basic,ZONE-B,1.5,1.35,completed,70.3,0,True
T009364,2025-11-05,W008,Fatima Begum,Disease Treatment,intermediate,ZONE-B,1.0,0.64,completed,71.6,0,False
T009365,2025-11-05,W009,Ravi Shankar,Equipment Maintenance,intermediate,ZONE-A,1.5,1.7,completed,79.4,0,True
T009366,2025-11-05,W009,Ravi Shankar,Grafting - Bud,intermediate,ZONE-F,0.4,0.45,completed,89.0,0,False
T009367,2025-11-05,W009,Ravi Shankar,Disease Treatment,intermediate,ZONE-C,1.0,1.01,completed,84.8,0,False
T009368,2025-11-05,W009,Ravi Shankar,Disease Treatment,intermediate,ZONE-E,1.0,0.65,completed,87.1,0,False
T009369,2025-11-05,W009,Ravi Shankar,Grafting - Bud,intermediate,ZONE-C,0.4,0.57,completed,78.3,0,False
T009370,2025-11-05,W010,Meena Kumari,Watering,basic,ZONE-C,1.5,1.21,incomplete,0.0,0,False
T009371,2025-11-05,W010,Meena Kumari,Watering,basic,ZONE-F,1.5,1.64,completed,72.6,0,False
T009372,2025-11-05,W010,Meena Kumari,Pest Inspection,intermediate,ZONE-C,2.5,2.69,completed,83.4,0,False
T009373,2025-11-05,W010,Meena Kumari,Watering,basic,ZONE-B,1.5,1.87,completed,67.3,0,False
T009374,2025-11-05,W011,Deepak Negi,Grafting - Cleft,expert,ZONE-F,0.6,0.48,completed,71.0,0,False
T009375,2025-11-05,W011,Deepak Negi,Grafting - Cleft,expert,ZONE-F,0.6,0.48,completed,54.9,0,False
T009376,2025-11-05,W011,Deepak Negi,Soil Preparation,basic,ZONE-A,3.0,3.48,completed,75.3,0,False
T009377,2025-11-05,W011,Deepak Negi,Disease Treatment,intermediate,ZONE-F,1.0,1.26,completed,63.2,0,False
T009378,2025-11-05,W011,Deepak Negi,Soil Preparation,basic,ZONE-B,3.0,3.03,completed,92.1,0,False
T009379,2025-11-05,W012,Anita Rana,Shade Net Management,basic,ZONE-E,1.0,0.86,in_progress,0.0,0,False
T009380,2025-11-05,W012,Anita Rana,Fertilizer Application,basic,ZONE-F,2.0,2.12,completed,83.6,0,False
T009381,2025-11-05,W012,Anita Rana,Growth Measurement,intermediate,ZONE-C,2.0,1.96,completed,69.7,0,False
T009382,2025-11-05,W013,Suresh Bhatt,Watering,basic,ZONE-A,1.5,1.63,completed,100.0,0,False
T009383,2025-11-05,W013,Suresh Bhatt,Equipment Maintenance,intermediate,ZONE-A,1.5,1.35,completed,61.2,0,False
T009384,2025-11-05,W013,Suresh Bhatt,Packing & Dispatch,basic,ZONE-E,2.0,2.69,completed,85.9,0,True
T009385,2025-11-05,W014,Geeta Rawat,Packing & Dispatch,basic,ZONE-C,2.0,2.39,completed,71.5,0,False
T009386,2025-11-05,W014,Geeta Rawat,Pest Inspection,intermediate,ZONE-B,2.5,2.77,completed,100.0,0,False
T009387,2025-11-05,W014,Geeta Rawat,Grafting - Bud,intermediate,ZONE-F,0.4,0.22,completed,99.9,0,False
T009388,2025-11-05,W014,Geeta Rawat,Grafting - Whip and Tongue,expert,ZONE-C,0.5,0.52,completed,81.7,0,False
T009389,2025-11-05,W015,Abdul Rashid,Disease Treatment,intermediate,ZONE-B,1.0,1.21,completed,80.3,0,False
T009390,2025-11-05,W015,Abdul Rashid,Pest Inspection,intermediate,ZONE-E,2.5,2.61,completed,77.5,0,False
T009391,2025-11-05,W015,Abdul Rashid,Transplanting,basic,ZONE-A,1.5,1.93,completed,62.5,0,False
T009392,2025-11-06,W001,Rajesh Kumar,Transplanting,basic,ZONE-A,1.5,1.91,completed,94.5,0,False
T009393,2025-11-06,W001,Rajesh Kumar,Disease Treatment,intermediate,ZONE-E,1.0,1.03,in_progress,0.0,0,False
T009394,2025-11-06,W001,Rajesh Kumar,Pest Inspection,intermediate,ZONE-D,2.5,2.74,completed,93.6,0,False
T009395,2025-11-06,W002,Priya Sharma,Pruning,intermediate,ZONE-F,1.0,0.93,completed,70.7,0,False
T009396,2025-11-06,W002,Priya Sharma,Soil Preparation,basic,ZONE-A,3.0,3.16,completed,83.5,0,False
T009397,2025-11-06,W003,Mohammad Iqbal,Disease Treatment,intermediate,ZONE-A,1.0,0.54,completed,76.5,0,False
T009398,2025-11-06,W003,Mohammad Iqbal,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.88,completed,75.1,0,True
T009399,2025-11-06,W003,Mohammad Iqbal,Grafting - Cleft,expert,ZONE-F,0.6,0.44,completed,83.7,0,False
T009400,2025-11-06,W004,Sunita Devi,Transplanting,basic,ZONE-D,1.5,1.32,completed,87.0,0,False
T009401,2025-11-06,W004,Sunita Devi,Soil Preparation,basic,ZONE-D,3.0,3.15,completed,79.8,0,False
T009402,2025-11-06,W004,Sunita Devi,Transplanting,basic,ZONE-A,1.5,1.24,completed,78.0,0,False
T009403,2025-11-06,W004,Sunita Devi,Disease Treatment,intermediate,ZONE-C,1.0,1.01,completed,78.7,0,False
T009404,2025-11-06,W005,Amit Singh,Grafting - Whip and Tongue,expert,ZONE-C,0.5,0.44,incomplete,0.0,0,False
T009405,2025-11-06,W005,Amit Singh,Soil Preparation,basic,ZONE-D,3.0,3.07,completed,91.7,0,False
T009406,2025-11-06,W005,Amit Singh,Disease Treatment,intermediate,ZONE-A,1.0,1.34,completed,71.8,0,False
T009407,2025-11-06,W005,Amit Singh,Grafting - Cleft,expert,ZONE-F,0.6,0.6,completed,70.7,0,False
T009408,2025-11-06,W005,Amit Singh,Fertilizer Application,basic,ZONE-C,2.0,2.32,completed,100.0,0,False
T009409,2025-11-06,W006,Kavita Devi,Disease Treatment,intermediate,ZONE-B,1.0,1.16,completed,75.2,0,False
T009410,2025-11-06,W006,Kavita Devi,Transplanting,basic,ZONE-F,1.5,1.51,completed,84.1,0,False
T009411,2025-11-06,W007,Vikram Thakur,Disease Treatment,intermediate,ZONE-A,1.0,1.11,completed,84.7,0,False
T009412,2025-11-06,W007,Vikram Thakur,Grafting - Bud,intermediate,ZONE-E,0.4,0.5,completed,91.9,0,False
T009413,2025-11-06,W007,Vikram Thakur,Watering,basic,ZONE-D,1.5,1.88,completed,89.9,0,False
T009414,2025-11-06,W007,Vikram Thakur,Transplanting,basic,ZONE-E,1.5,1.56,completed,63.5,0,False
T009415,2025-11-06,W007,Vikram Thakur,Grafting - Cleft,expert,ZONE-A,0.6,0.83,completed,74.0,0,False
T009416,2025-11-06,W008,Fatima Begum,Growth Measurement,intermediate,ZONE-B,2.0,2.09,completed,69.4,0,False
T009417,2025-11-06,W008,Fatima Begum,Growth Measurement,intermediate,ZONE-B,2.0,2.53,completed,86.3,0,False
T009418,2025-11-06,W008,Fatima Begum,Grafting - Whip and Tongue,expert,ZONE-A,0.5,0.39,incomplete,0.0,0,False
T009419,2025-11-06,W008,Fatima Begum,Fertilizer Application,basic,ZONE-B,2.0,2.05,completed,79.8,0,False
T009420,2025-11-06,W009,Ravi Shankar,Pruning,intermediate,ZONE-C,1.0,1.71,completed,64.4,0,False
T009421,2025-11-06,W009,Ravi Shankar,Disease Treatment,intermediate,ZONE-D,1.0,1.29,completed,80.2,0,False
T009422,2025-11-06,W009,Ravi Shankar,Growth Measurement,intermediate,ZONE-E,2.0,2.54,completed,81.0,1,False
T009423,2025-11-06,W009,Ravi Shankar,Shade Net Management,basic,ZONE-B,1.0,1.01,incomplete,0.0,0,False
T009424,2025-11-06,W010,Meena Kumari,Grafting - Bud,intermediate,ZONE-A,0.4,0.11,completed,95.5,0,False
T009425,2025-11-06,W010,Meena Kumari,Grafting - Bud,intermediate,ZONE-E,0.4,0.4,in_progress,0.0,0,False
T009426,2025-11-06,W010,Meena Kumari,Packing & Dispatch,basic,ZONE-A,2.0,2.28,completed,94.4,0,False
T009427,2025-11-06,W011,Deepak Negi,Watering,basic,ZONE-F,1.5,1.88,completed,83.0,0,False
T009428,2025-11-06,W011,Deepak Negi,Grafting - Whip and Tongue,expert,ZONE-B,0.5,0.8,completed,68.4,0,False
T009429,2025-11-06,W011,Deepak Negi,Watering,basic,ZONE-B,1.5,1.63,completed,85.0,0,False
T009430,2025-11-06,W011,Deepak Negi,Pruning,intermediate,ZONE-B,1.0,0.92,completed,100.0,0,False
T009431,2025-11-06,W011,Deepak Negi,Fertilizer Application,basic,ZONE-F,2.0,2.23,completed,100.0,0,False
T009432,2025-11-06,W012,Anita Rana,Shade Net Management,basic,ZONE-B,1.0,1.35,completed,58.0,0,False
T009433,2025-11-06,W012,Anita Rana,Growth Measurement,intermediate,ZONE-A,2.0,2.49,completed,80.3,0,False
T009434,2025-11-06,W013,Suresh Bhatt,Transplanting,basic,ZONE-C,1.5,1.8,completed,66.6,0,False
T009435,2025-11-06,W013,Suresh Bhatt,Packing & Dispatch,basic,ZONE-E,2.0,2.33,completed,77.2,0,False
T009436,2025-11-06,W014,Geeta Rawat,Disease Treatment,intermediate,ZONE-C,1.0,1.06,completed,92.3,0,False
T009437,2025-11-06,W014,Geeta Rawat,Transplanting,basic,ZONE-F,1.5,1.97,completed,100.0,1,False
T009438,2025-11-06,W014,Geeta Rawat,Shade Net Management,basic,ZONE-F,1.0,1.04,completed,92.7,0,False
T009439,2025-11-06,W015,Abdul Rashid,Pest Inspection,intermediate,ZONE-B,2.5,2.83,incomplete,0.0,0,False
T009440,2025-11-06,W015,Abdul Rashid,Pruning,intermediate,ZONE-E,1.0,1.08,completed,66.3,0,False
T009441,2025-11-07,W001,Rajesh Kumar,Growth Measurement,intermediate,ZONE-E,2.0,2.22,completed,66.3,0,False
T009442,2025-11-07,W001,Rajesh Kumar,Disease Treatment,intermediate,ZONE-D,1.0,1.24,completed,59.9,0,False
T009443,2025-11-07,W002,Priya Sharma,Packing & Dispatch,basic,ZONE-F,2.0,1.98,completed,99.2,0,False
T009444,2025-11-07,W002,Priya Sharma,Shade Net Management,basic,ZONE-E,1.0,1.25,completed,68.6,0,False
T009445,2025-11-07,W003,Mohammad Iqbal,Pruning,intermediate,ZONE-E,1.0,1.1,completed,83.2,0,False
T009446,2025-11-07,W003,Mohammad Iqbal,Grafting - Cleft,expert,ZONE-B,0.6,0.35,completed,100.0,0,False
