graft_id,date,worker_id,worker_name,method,rootstock_variety,rootstock_age_days,scion_variety,scion_freshness_days,temperature_at_graft,humidity_at_graft,time_of_day,callus_formation_pct,cambium_alignment_pct,success,success_probability,failure_reason,zone_id
GR-2025-01185,2025-09-08,W015,Abdul Rashid,cleft_grafting,Chandler,217,Pusa Kanchan,3,24.9,53.8,morning,84.5,94.0,True,0.938,,ZONE-E
GR-2025-01186,2025-09-08,W010,Meena Kumari,bud_grafting,Kashmiri Walnut,227,Franquette,4,18.0,57.1,afternoon,71.2,73.1,True,0.859,,ZONE-A
GR-2025-01187,2025-09-08,W011,Deepak Negi,whip_and_tongue,Franquette,263,Kashmiri Walnut,1,20.2,74.3,evening,89.0,93.8,True,0.854,,ZONE-D
GR-2025-01188,2025-09-08,W008,Fatima Begum,bark_grafting,Local Variety,195,Local Variety,0,23.2,64.0,afternoon,86.9,86.7,True,0.937,,ZONE-B
GR-2025-01189,2025-09-08,W012,Anita Rana,bark_grafting,Kashmiri Walnut,288,Local Variety,2,21.8,77.6,evening,83.3,84.2,True,0.866,,ZONE-A
GR-2025-01190,2025-09-08,W008,Fatima Begum,cleft_grafting,Kashmiri Walnut,130,Local Variety,6,25.4,69.1,morning,76.2,93.9,True,0.865,,ZONE-B
GR-2025-01191,2025-09-08,W005,Amit Singh,whip_and_tongue,Local Variety,201,Pusa Kanchan,1,15.1,52.8,evening,78.8,87.0,True,0.834,,ZONE-C
GR-2025-01192,2025-09-08,W009,Ravi Shankar,bark_grafting,Pusa Kanchan,175,Chandler,5,31.1,74.5,afternoon,93.8,77.3,True,0.838,,ZONE-F
GR-2025-01193,2025-09-08,W013,Suresh Bhatt,cleft_grafting,Kashmiri Walnut,282,Pusa Kanchan,3,25.4,65.8,afternoon,76.0,88.0,True,0.87,,ZONE-D
GR-2025-01194,2025-09-08,W004,Sunita Devi,cleft_grafting,Franquette,184,Pusa Kanchan,0,28.0,78.6,afternoon,78.7,79.7,True,0.854,,ZONE-A
GR-2025-01195,2025-09-08,W011,Deepak Negi,side_veneer,Franquette,220,Franquette,6,24.3,61.1,afternoon,65.2,88.9,True,0.831,,ZONE-E
GR-2025-01196,2025-09-08,W013,Suresh Bhatt,bark_grafting,Local Variety,155,Kashmiri Walnut,0,27.3,68.8,morning,70.0,84.9,True,0.947,,ZONE-B
GR-2025-01197,2025-09-09,W008,Fatima Begum,side_veneer,Pusa Kanchan,224,Kashmiri Walnut,5,17.9,73.5,morning,88.2,85.4,True,0.905,,ZONE-F
GR-2025-01198,2025-09-09,W009,Ravi Shankar,cleft_grafting,Chandler,202,Pusa Kanchan,6,31.3,63.5,afternoon,77.7,92.1,True,0.833,,ZONE-E
GR-2025-01199,2025-09-09,W001,Rajesh Kumar,bark_grafting,Franquette,122,Kashmiri Walnut,5,22.2,63.3,morning,71.9,85.6,True,0.907,,ZONE-A
GR-2025-01200,2025-09-09,W004,Sunita Devi,bud_grafting,Chandler,146,Pusa Kanchan,5,23.7,56.8,afternoon,34.8,25.5,False,0.797,cambium_misalignment,ZONE-C
GR-2025-01201,2025-09-09,W004,Sunita Devi,bark_grafting,Local Variety,201,Franquette,4,20.5,82.7,afternoon,66.0,82.8,True,0.871,,ZONE-C
GR-2025-01202,2025-09-09,W004,Sunita Devi,whip_and_tongue,Pusa Kanchan,143,Local Variety,3,22.3,56.3,evening,89.7,99.7,True,0.821,,ZONE-D
GR-2025-01203,2025-09-09,W010,Meena Kumari,bark_grafting,Chandler,277,Kashmiri Walnut,2,21.6,79.2,morning,84.5,71.2,True,0.856,,ZONE-C
GR-2025-01204,2025-09-09,W004,Sunita Devi,side_veneer,Kashmiri Walnut,279,Franquette,3,22.3,60.3,morning,98.7,99.3,True,0.854,,ZONE-E
GR-2025-01205,2025-09-09,W008,Fatima Begum,side_veneer,Kashmiri Walnut,253,Chandler,1,21.8,69.9,morning,74.4,99.3,True,0.923,,ZONE-C
GR-2025-01206,2025-09-09,W004,Sunita Devi,whip_and_tongue,Pusa Kanchan,126,Kashmiri Walnut,4,20.1,68.9,morning,95.0,94.1,True,0.817,,ZONE-B
GR-2025-01207,2025-09-09,W014,Geeta Rawat,cleft_grafting,Pusa Kanchan,134,Kashmiri Walnut,5,10.8,67.9,morning,94.9,83.9,True,0.821,,ZONE-E
GR-2025-01208,2025-09-09,W010,Meena Kumari,bud_grafting,Pusa Kanchan,247,Pusa Kanchan,6,18.0,76.8,afternoon,20.3,28.9,False,0.797,cambium_misalignment,ZONE-B
GR-2025-01209,2025-09-09,W010,Meena Kumari,bud_grafting,Pusa Kanchan,268,Chandler,0,22.9,50.1,evening,96.5,83.9,True,0.877,,ZONE-F
GR-2025-01210,2025-09-09,W004,Sunita Devi,side_veneer,Chandler,297,Pusa Kanchan,0,15.5,64.6,afternoon,63.7,82.4,True,0.837,,ZONE-A
GR-2025-01211,2025-09-09,W003,Mohammad Iqbal,bark_grafting,Kashmiri Walnut,181,Chandler,6,20.4,41.5,morning,73.5,80.0,True,0.871,,ZONE-B
GR-2025-01212,2025-09-09,W005,Amit Singh,side_veneer,Local Variety,167,Kashmiri Walnut,3,14.4,76.3,evening,92.0,85.4,True,0.813,,ZONE-B
GR-2025-01213,2025-09-09,W012,Anita Rana,bark_grafting,Local Variety,233,Pusa Kanchan,0,24.4,74.8,afternoon,63.1,86.2,True,0.928,,ZONE-D
GR-2025-01214,2025-09-09,W007,Vikram Thakur,whip_and_tongue,Pusa Kanchan,277,Chandler,2,22.3,79.1,evening,70.4,70.2,True,0.88,,ZONE-C
GR-2025-01215,2025-09-09,W009,Ravi Shankar,cleft_grafting,Pusa Kanchan,239,Pusa Kanchan,5,25.2,49.9,afternoon,89.4,78.2,True,0.845,,ZONE-C
GR-2025-01216,2025-09-10,W001,Rajesh Kumar,side_veneer,Pusa Kanchan,225,Franquette,1,17.0,59.9,morning,44.1,37.3,False,0.818,poor_callus_formation,ZONE-E
GR-2025-01217,2025-09-10,W001,Rajesh Kumar,bark_grafting,Pusa Kanchan,134,Pusa Kanchan,5,24.3,74.0,morning,82.3,92.5,True,0.907,,ZONE-C
GR-2025-01218,2025-09-10,W005,Amit Singh,cleft_grafting,Chandler,123,Pusa Kanchan,4,26.0,53.0,afternoon,22.9,56.0,False,0.804,cambium_misalignment,ZONE-D
GR-2025-01219,2025-09-10,W010,Meena Kumari,side_veneer,Pusa Kanchan,191,Kashmiri Walnut,2,22.8,69.2,morning,92.3,87.3,True,0.828,,ZONE-D
GR-2025-01220,2025-09-10,W012,Anita Rana,side_veneer,Pusa Kanchan,232,Chandler,0,18.5,62.4,evening,60.5,96.3,True,0.909,,ZONE-F
GR-2025-01221,2025-09-10,W002,Priya Sharma,side_veneer,Pusa Kanchan,238,Franquette,4,19.0,62.8,morning,71.5,81.7,True,0.961,,ZONE-C
GR-2025-01222,2025-09-10,W005,Amit Singh,side_veneer,Pusa Kanchan,127,Franquette,4,25.2,49.0,morning,91.2,83.0,True,0.809,,ZONE-B
GR-2025-01223,2025-09-10,W001,Rajesh Kumar,side_veneer,Pusa Kanchan,189,Franquette,3,13.4,53.8,evening,99.0,72.2,True,0.809,,ZONE-C
GR-2025-01224,2025-09-10,W007,Vikram Thakur,cleft_grafting,Pusa Kanchan,279,Local Variety,0,19.8,68.1,morning,71.5,72.7,True,0.915,,ZONE-B
GR-2025-01225,2025-09-10,W010,Meena Kumari,bud_grafting,Chandler,286,Chandler,5,22.5,54.0,afternoon,62.7,80.4,True,0.854,,ZONE-F
GR-2025-01226,2025-09-10,W007,Vikram Thakur,side_veneer,Chandler,277,Local Variety,5,24.3,73.7,afternoon,64.5,95.2,True,0.8,,ZONE-A
GR-2025-01227,2025-09-10,W011,Deepak Negi,bud_grafting,Kashmiri Walnut,190,Kashmiri Walnut,4,24.8,55.1,afternoon,70.8,79.2,True,0.896,,ZONE-B
GR-2025-01228,2025-09-10,W015,Abdul Rashid,bark_grafting,Kashmiri Walnut,226,Franquette,0,25.5,52.1,morning,76.9,87.0,True,0.962,,ZONE-F
GR-2025-01229,2025-09-11,W013,Suresh Bhatt,bud_grafting,Kashmiri Walnut,196,Local Variety,2,26.0,61.5,morning,78.1,92.5,True,0.922,,ZONE-B
GR-2025-01230,2025-09-11,W015,Abdul Rashid,whip_and_tongue,Chandler,137,Kashmiri Walnut,5,27.5,62.7,morning,81.0,83.6,True,0.883,,ZONE-B
GR-2025-01231,2025-09-11,W012,Anita Rana,side_veneer,Local Variety,241,Pusa Kanchan,4,29.8,69.0,evening,62.1,81.7,True,0.831,,ZONE-B
GR-2025-01232,2025-09-11,W002,Priya Sharma,whip_and_tongue,Franquette,155,Kashmiri Walnut,3,22.0,54.4,morning,62.6,70.7,True,0.937,,ZONE-E
GR-2025-01233,2025-09-11,W010,Meena Kumari,whip_and_tongue,Chandler,237,Kashmiri Walnut,5,19.9,63.6,morning,90.4,81.2,True,0.956,,ZONE-D
GR-2025-01234,2025-09-11,W015,Abdul Rashid,whip_and_tongue,Pusa Kanchan,298,Pusa Kanchan,4,34.3,76.0,afternoon,82.2,95.4,True,0.835,,ZONE-B
GR-2025-01235,2025-09-11,W014,Geeta Rawat,whip_and_tongue,Chandler,248,Local Variety,2,17.3,62.9,afternoon,98.7,91.3,True,0.86,,ZONE-C
GR-2025-01236,2025-09-11,W014,Geeta Rawat,whip_and_tongue,Local Variety,296,Chandler,5,11.0,43.0,morning,65.8,91.1,True,0.824,,ZONE-D
GR-2025-01237,2025-09-11,W001,Rajesh Kumar,bark_grafting,Pusa Kanchan,220,Chandler,6,24.7,72.3,morning,67.3,84.1,True,0.933,,ZONE-B
GR-2025-01238,2025-09-11,W004,Sunita Devi,whip_and_tongue,Franquette,202,Chandler,3,24.9,66.7,evening,91.4,79.8,True,0.851,,ZONE-F
GR-2025-01239,2025-09-12,W015,Abdul Rashid,side_veneer,Local Variety,189,Local Variety,5,21.5,70.1,evening,78.8,88.7,True,0.9,,ZONE-F
GR-2025-01240,2025-09-12,W004,Sunita Devi,whip_and_tongue,Franquette,177,Pusa Kanchan,2,32.4,63.0,morning,70.6,85.8,True,0.826,,ZONE-B
GR-2025-01241,2025-09-12,W006,Kavita Devi,cleft_grafting,Pusa Kanchan,240,Kashmiri Walnut,3,27.1,77.5,afternoon,28.7,41.5,False,0.833,cambium_misalignment,ZONE-A
GR-2025-01242,2025-09-12,W002,Priya Sharma,side_veneer,Kashmiri Walnut,292,Pusa Kanchan,2,20.8,74.4,evening,85.6,91.0,True,0.94,,ZONE-F
GR-2025-01243,2025-09-12,W009,Ravi Shankar,whip_and_tongue,Pusa Kanchan,279,Chandler,4,15.5,53.8,morning,88.2,98.9,True,0.845,,ZONE-B
GR-2025-01244,2025-09-12,W008,Fatima Begum,whip_and_tongue,Kashmiri Walnut,155,Local Variety,1,23.9,47.8,afternoon,53.5,60.1,False,0.836,poor_callus_formation,ZONE-C
GR-2025-01245,2025-09-12,W005,Amit Singh,cleft_grafting,Local Variety,256,Chandler,6,24.5,78.5,morning,24.5,46.9,False,0.772,cambium_misalignment,ZONE-D
GR-2025-01246,2025-09-12,W015,Abdul Rashid,side_veneer,Pusa Kanchan,143,Franquette,0,25.8,69.8,morning,92.7,84.6,True,0.893,,ZONE-B
GR-2025-01247,2025-09-12,W009,Ravi Shankar,cleft_grafting,Local Variety,124,Kashmiri Walnut,1,21.6,70.5,evening,79.2,90.2,True,0.856,,ZONE-A
GR-2025-01248,2025-09-12,W015,Abdul Rashid,side_veneer,Franquette,149,Pusa Kanchan,3,15.6,72.5,morning,97.6,78.3,True,0.849,,ZONE-F
GR-2025-01249,2025-09-13,W005,Amit Singh,bud_grafting,Kashmiri Walnut,213,Franquette,3,18.3,58.7,afternoon,91.0,80.4,True,0.89,,ZONE-A
GR-2025-01250,2025-09-13,W014,Geeta Rawat,cleft_grafting,Chandler,274,Local Variety,3,29.1,52.7,evening,81.9,97.3,True,0.83,,ZONE-A
GR-2025-01251,2025-09-13,W007,Vikram Thakur,bud_grafting,Pusa Kanchan,292,Kashmiri Walnut,6,21.2,56.6,afternoon,74.7,80.9,True,0.83,,ZONE-D
GR-2025-01252,2025-09-13,W002,Priya Sharma,bark_grafting,Kashmiri Walnut,152,Pusa Kanchan,6,23.4,58.6,afternoon,66.7,74.3,True,0.859,,ZONE-A
GR-2025-01253,2025-09-13,W010,Meena Kumari,cleft_grafting,Franquette,291,Chandler,4,23.0,60.9,morning,76.8,77.3,True,0.871,,ZONE-A
GR-2025-01254,2025-09-13,W002,Priya Sharma,side_veneer,Local Variety,243,Pusa Kanchan,3,21.0,63.5,afternoon,87.3,93.2,True,0.936,,ZONE-C
GR-2025-01255,2025-09-13,W002,Priya Sharma,side_veneer,Local Variety,226,Local Variety,0,26.8,63.6,morning,14.3,52.6,False,0.979,infection,ZONE-C
GR-2025-01256,2025-09-13,W007,Vikram Thakur,bud_grafting,Franquette,179,Local Variety,4,30.5,77.9,afternoon,67.3,84.1,True,0.817,,ZONE-A
GR-2025-01257,2025-09-13,W014,Geeta Rawat,whip_and_tongue,Franquette,191,Kashmiri Walnut,6,20.5,68.7,afternoon,62.0,90.1,True,0.902,,ZONE-F
GR-2025-01258,2025-09-13,W001,Rajesh Kumar,side_veneer,Kashmiri Walnut,154,Pusa Kanchan,2,24.8,54.6,morning,79.0,77.4,True,0.844,,ZONE-F
GR-2025-01259,2025-09-13,W005,Amit Singh,bud_grafting,Franquette,121,Local Variety,2,28.1,70.2,evening,78.5,92.2,True,0.835,,ZONE-A
GR-2025-01260,2025-09-13,W004,Sunita Devi,side_veneer,Chandler,227,Kashmiri Walnut,5,17.1,68.4,morning,64.9,81.9,True,0.845,,ZONE-B
GR-2025-01261,2025-09-15,W008,Fatima Begum,side_veneer,Local Variety,259,Kashmiri Walnut,2,23.7,54.0,evening,36.8,57.1,False,0.919,cambium_misalignment,ZONE-F
GR-2025-01262,2025-09-15,W010,Meena Kumari,bark_grafting,Kashmiri Walnut,206,Local Variety,6,18.5,55.8,morning,95.7,97.9,True,0.89,,ZONE-B
GR-2025-01263,2025-09-15,W005,Amit Singh,cleft_grafting,Local Variety,231,Local Variety,2,27.0,68.0,morning,88.6,88.0,True,0.843,,ZONE-F
GR-2025-01264,2025-09-15,W015,Abdul Rashid,whip_and_tongue,Kashmiri Walnut,247,Franquette,3,17.8,61.1,morning,60.2,86.6,True,0.862,,ZONE-D
GR-2025-01265,2025-09-15,W007,Vikram Thakur,bud_grafting,Chandler,275,Local Variety,1,15.5,55.9,morning,51.9,65.7,False,0.823,poor_callus_formation,ZONE-D
GR-2025-01266,2025-09-15,W007,Vikram Thakur,bud_grafting,Local Variety,257,Local Variety,4,28.6,60.8,afternoon,34.9,69.2,False,0.809,poor_callus_formation,ZONE-B
GR-2025-01267,2025-09-15,W010,Meena Kumari,whip_and_tongue,Chandler,207,Local Variety,2,22.9,70.4,afternoon,84.4,71.4,True,0.97,,ZONE-C
GR-2025-01268,2025-09-15,W007,Vikram Thakur,whip_and_tongue,Local Variety,254,Pusa Kanchan,1,14.6,49.7,morning,69.3,89.2,True,0.854,,ZONE-B
GR-2025-01269,2025-09-15,W004,Sunita Devi,bark_grafting,Pusa Kanchan,203,Franquette,4,16.9,45.0,morning,91.2,79.0,True,0.841,,ZONE-B
GR-2025-01270,2025-09-15,W012,Anita Rana,side_veneer,Pusa Kanchan,149,Chandler,1,18.2,76.8,morning,13.8,47.8,False,0.852,desiccation,ZONE-F
GR-2025-01271,2025-09-15,W006,Kavita Devi,side_veneer,Pusa Kanchan,178,Chandler,0,14.1,63.3,afternoon,89.9,91.9,True,0.898,,ZONE-E
GR-2025-01272,2025-09-15,W002,Priya Sharma,side_veneer,Kashmiri Walnut,291,Kashmiri Walnut,2,26.1,77.1,afternoon,10.2,49.9,False,0.918,desiccation,ZONE-C
GR-2025-01273,2025-09-15,W010,Meena Kumari,cleft_grafting,Pusa Kanchan,178,Chandler,2,23.8,62.9,morning,80.3,85.5,True,0.91,,ZONE-A
GR-2025-01274,2025-09-15,W014,Geeta Rawat,side_veneer,Kashmiri Walnut,160,Franquette,6,22.8,66.4,morning,72.4,76.6,True,0.94,,ZONE-A
GR-2025-01275,2025-09-15,W011,Deepak Negi,bark_grafting,Local Variety,161,Pusa Kanchan,3,26.7,68.7,afternoon,93.1,73.5,True,0.938,,ZONE-A
GR-2025-01276,2025-09-15,W011,Deepak Negi,bark_grafting,Chandler,143,Kashmiri Walnut,2,26.5,67.0,morning,83.4,75.3,True,0.912,,ZONE-C
GR-2025-01277,2025-09-16,W008,Fatima Begum,side_veneer,Kashmiri Walnut,193,Local Variety,1,23.3,73.4,evening,96.5,98.7,True,0.953,,ZONE-C
GR-2025-01278,2025-09-16,W002,Priya Sharma,bud_grafting,Pusa Kanchan,162,Franquette,4,32.2,81.0,morning,82.0,71.6,True,0.778,,ZONE-B
GR-2025-01279,2025-09-16,W005,Amit Singh,whip_and_tongue,Local Variety,143,Local Variety,3,19.7,78.5,morning,34.3,24.6,False,0.802,cambium_misalignment,ZONE-A
GR-2025-01280,2025-09-16,W015,Abdul Rashid,whip_and_tongue,Pusa Kanchan,216,Local Variety,5,14.6,70.9,morning,60.2,78.6,True,0.883,,ZONE-F
GR-2025-01281,2025-09-16,W003,Mohammad Iqbal,cleft_grafting,Chandler,281,Kashmiri Walnut,3,17.5,71.5,afternoon,77.6,82.1,True,0.837,,ZONE-D
GR-2025-01282,2025-09-16,W010,Meena Kumari,side_veneer,Franquette,217,Franquette,6,27.6,75.6,afternoon,96.2,88.7,True,0.787,,ZONE-D
GR-2025-01283,2025-09-16,W003,Mohammad Iqbal,side_veneer,Pusa Kanchan,149,Chandler,2,18.8,68.4,morning,83.9,91.1,True,0.886,,ZONE-B
GR-2025-01284,2025-09-16,W010,Meena Kumari,whip_and_tongue,Kashmiri Walnut,258,Kashmiri Walnut,1,17.3,66.8,afternoon,93.6,88.3,True,0.914,,ZONE-A
GR-2025-01285,2025-09-16,W012,Anita Rana,bark_grafting,Pusa Kanchan,292,Chandler,6,24.2,68.7,afternoon,85.0,88.1,True,0.871,,ZONE-C
GR-2025-01286,2025-09-16,W006,Kavita Devi,side_veneer,Franquette,158,Pusa Kanchan,2,26.9,60.3,evening,67.9,72.2,True,0.919,,ZONE-C
GR-2025-01287,2025-09-16,W001,Rajesh Kumar,bud_grafting,Chandler,139,Kashmiri Walnut,2,29.6,68.9,afternoon,72.4,74.3,True,0.821,,ZONE-C
GR-2025-01288,2025-09-16,W014,Geeta Rawat,side_veneer,Pusa Kanchan,158,Chandler,1,33.7,59.1,morning,80.7,83.4,True,0.933,,ZONE-F
GR-2025-01289,2025-09-17,W010,Meena Kumari,cleft_grafting,Local Variety,249,Kashmiri Walnut,2,21.8,38.6,afternoon,62.7,97.7,True,0.857,,ZONE-A
GR-2025-01290,2025-09-17,W009,Ravi Shankar,side_veneer,Kashmiri Walnut,239,Franquette,0,20.4,52.4,morning,68.2,77.9,True,0.923,,ZONE-C
GR-2025-01291,2025-09-17,W001,Rajesh Kumar,bud_grafting,Kashmiri Walnut,215,Kashmiri Walnut,1,18.3,54.4,morning,94.6,75.1,True,0.886,,ZONE-D
GR-2025-01292,2025-09-17,W011,Deepak Negi,bark_grafting,Kashmiri Walnut,187,Chandler,1,14.5,80.9,evening,67.4,87.5,True,0.894,,ZONE-B
GR-2025-01293,2025-09-17,W006,Kavita Devi,side_veneer,Local Variety,207,Franquette,3,30.9,82.7,morning,72.7,95.5,True,0.862,,ZONE-A
GR-2025-01294,2025-09-17,W011,Deepak Negi,whip_and_tongue,Pusa Kanchan,189,Chandler,6,24.1,46.1,afternoon,98.0,84.9,True,0.839,,ZONE-A
GR-2025-01295,2025-09-17,W011,Deepak Negi,bud_grafting,Local Variety,150,Local Variety,2,35.4,66.9,morning,84.8,91.8,True,0.875,,ZONE-B
GR-2025-01296,2025-09-17,W005,Amit Singh,bark_grafting,Kashmiri Walnut,298,Pusa Kanchan,6,21.8,58.4,morning,62.5,94.7,True,0.887,,ZONE-F
GR-2025-01297,2025-09-17,W002,Priya Sharma,cleft_grafting,Local Variety,124,Pusa Kanchan,3,22.6,64.3,morning,92.2,91.6,True,0.879,,ZONE-E
GR-2025-01298,2025-09-18,W008,Fatima Begum,cleft_grafting,Chandler,192,Franquette,1,13.0,90.2,afternoon,65.1,84.6,True,0.865,,ZONE-A
GR-2025-01299,2025-09-18,W010,Meena Kumari,bud_grafting,Pusa Kanchan,167,Franquette,6,25.8,81.4,morning,83.1,89.4,True,0.857,,ZONE-E
GR-2025-01300,2025-09-18,W005,Amit Singh,bud_grafting,Franquette,241,Pusa Kanchan,3,27.8,47.8,morning,62.2,92.9,True,0.838,,ZONE-B
GR-2025-01301,2025-09-18,W004,Sunita Devi,bark_grafting,Pusa Kanchan,234,Local Variety,2,22.4,57.2,evening,80.4,84.9,True,0.902,,ZONE-C
GR-2025-01302,2025-09-18,W005,Amit Singh,side_veneer,Franquette,211,Kashmiri Walnut,1,25.1,41.7,morning,42.2,27.8,False,0.852,poor_callus_formation,ZONE-A
GR-2025-01303,2025-09-18,W001,Rajesh Kumar,bark_grafting,Local Variety,167,Pusa Kanchan,5,22.9,64.5,evening,80.4,75.1,True,0.937,,ZONE-D
GR-2025-01304,2025-09-18,W003,Mohammad Iqbal,bud_grafting,Pusa Kanchan,195,Chandler,6,22.5,69.5,morning,68.8,80.6,True,0.904,,ZONE-E
GR-2025-01305,2025-09-18,W012,Anita Rana,bud_grafting,Pusa Kanchan,198,Kashmiri Walnut,1,19.2,45.5,morning,65.1,70.8,True,0.933,,ZONE-A
GR-2025-01306,2025-09-19,W014,Geeta Rawat,cleft_grafting,Franquette,212,Chandler,2,22.0,56.2,afternoon,90.2,88.3,True,0.894,,ZONE-C
GR-2025-01307,2025-09-19,W009,Ravi Shankar,whip_and_tongue,Franquette,167,Franquette,4,19.7,67.3,evening,81.1,85.9,True,0.905,,ZONE-B
GR-2025-01308,2025-09-19,W004,Sunita Devi,bud_grafting,Local Variety,254,Pusa Kanchan,2,30.8,62.5,afternoon,59.8,51.9,False,0.78,infection,ZONE-B
GR-2025-01309,2025-09-19,W003,Mohammad Iqbal,cleft_grafting,Pusa Kanchan,169,Local Variety,4,20.4,70.4,morning,68.6,86.3,True,0.893,,ZONE-A
GR-2025-01310,2025-09-19,W010,Meena Kumari,side_veneer,Pusa Kanchan,241,Local Variety,5,25.8,55.9,morning,98.4,86.5,True,0.784,,ZONE-D
GR-2025-01311,2025-09-19,W009,Ravi Shankar,bark_grafting,Franquette,217,Kashmiri Walnut,2,21.7,73.6,afternoon,83.1,73.0,True,0.882,,ZONE-E
GR-2025-01312,2025-09-19,W014,Geeta Rawat,bud_grafting,Local Variety,193,Pusa Kanchan,4,34.1,71.5,morning,96.1,74.5,True,0.887,,ZONE-B
GR-2025-01313,2025-09-19,W007,Vikram Thakur,bark_grafting,Pusa Kanchan,152,Local Variety,5,18.2,77.7,morning,66.2,98.7,True,0.887,,ZONE-C
GR-2025-01314,2025-09-19,W003,Mohammad Iqbal,bark_grafting,Pusa Kanchan,165,Local Variety,6,24.2,72.2,morning,79.1,88.3,True,0.893,,ZONE-D
GR-2025-01315,2025-09-19,W011,Deepak Negi,cleft_grafting,Chandler,196,Local Variety,1,32.4,73.7,afternoon,94.7,84.3,True,0.839,,ZONE-D
GR-2025-01316,2025-09-19,W001,Rajesh Kumar,side_veneer,Franquette,172,Local Variety,2,14.1,82.6,afternoon,72.6,70.2,True,0.791,,ZONE-C
GR-2025-01317,2025-09-19,W009,Ravi Shankar,bud_grafting,Franquette,170,Chandler,4,25.3,77.4,afternoon,94.6,85.2,True,0.793,,ZONE-D
GR-2025-01318,2025-09-19,W012,Anita Rana,side_veneer,Franquette,178,Local Variety,6,15.0,60.9,evening,34.7,50.2,False,0.852,infection,ZONE-E
GR-2025-01319,2025-09-19,W014,Geeta Rawat,cleft_grafting,Franquette,283,Franquette,1,19.1,53.3,morning,68.7,78.0,True,0.869,,ZONE-E
GR-2025-01320,2025-09-19,W012,Anita Rana,cleft_grafting,Local Variety,289,Kashmiri Walnut,5,24.1,68.2,morning,60.3,87.2,True,0.886,,ZONE-D
GR-2025-01321,2025-09-19,W004,Sunita Devi,whip_and_tongue,Local Variety,149,Chandler,3,24.1,80.8,morning,83.0,88.2,True,0.799,,ZONE-A
GR-2025-01322,2025-09-19,W015,Abdul Rashid,bud_grafting,Chandler,289,Pusa Kanchan,4,23.5,66.5,evening,19.3,53.2,False,0.822,poor_callus_formation,ZONE-F
GR-2025-01323,2025-09-20,W007,Vikram Thakur,bud_grafting,Franquette,122,Local Variety,2,29.1,51.5,morning,21.1,69.1,False,0.818,desiccation,ZONE-F
GR-2025-01324,2025-09-20,W011,Deepak Negi,side_veneer,Pusa Kanchan,207,Chandler,2,18.7,67.9,morning,86.9,88.8,True,0.849,,ZONE-E
GR-2025-01325,2025-09-20,W004,Sunita Devi,bud_grafting,Franquette,271,Pusa Kanchan,0,18.2,74.5,morning,63.5,99.9,True,0.819,,ZONE-D
GR-2025-01326,2025-09-20,W007,Vikram Thakur,bud_grafting,Kashmiri Walnut,162,Franquette,5,24.9,72.1,afternoon,77.1,77.4,True,0.865,,ZONE-D
GR-2025-01327,2025-09-20,W001,Rajesh Kumar,side_veneer,Pusa Kanchan,163,Franquette,0,25.9,69.3,morning,65.6,95.8,True,0.853,,ZONE-F
GR-2025-01328,2025-09-20,W005,Amit Singh,bark_grafting,Pusa Kanchan,221,Franquette,2,26.8,72.5,evening,94.8,81.8,True,0.935,,ZONE-F
GR-2025-01329,2025-09-20,W005,Amit Singh,cleft_grafting,Kashmiri Walnut,177,Local Variety,0,25.2,49.3,morning,77.4,77.1,True,0.829,,ZONE-E
GR-2025-01330,2025-09-20,W014,Geeta Rawat,side_veneer,Pusa Kanchan,175,Kashmiri Walnut,1,24.1,60.8,morning,43.8,41.9,False,0.963,cambium_misalignment,ZONE-D
GR-2025-01331,2025-09-20,W012,Anita Rana,cleft_grafting,Pusa Kanchan,167,Pusa Kanchan,2,23.8,68.3,morning,85.6,99.0,True,0.929,,ZONE-D
GR-2025-01332,2025-09-20,W015,Abdul Rashid,side_veneer,Franquette,186,Pusa Kanchan,5,13.2,58.4,afternoon,95.7,76.6,True,0.87,,ZONE-D
GR-2025-01333,2025-09-20,W005,Amit Singh,bud_grafting,Pusa Kanchan,155,Pusa Kanchan,6,22.6,37.8,morning,90.1,81.7,True,0.854,,ZONE-E
GR-2025-01334,2025-09-20,W005,Amit Singh,bark_grafting,Franquette,248,Pusa Kanchan,2,30.3,60.2,evening,90.7,78.5,True,0.875,,ZONE-B
GR-2025-01335,2025-09-20,W002,Priya Sharma,side_veneer,Pusa Kanchan,287,Franquette,2,20.9,67.0,evening,94.9,92.1,True,0.94,,ZONE-F
GR-2025-01336,2025-09-22,W014,Geeta Rawat,side_veneer,Chandler,205,Franquette,4,24.8,63.8,morning,91.4,87.6,True,0.949,,ZONE-C
GR-2025-01337,2025-09-22,W002,Priya Sharma,bark_grafting,Kashmiri Walnut,253,Local Variety,3,24.2,46.3,morning,84.2,97.1,True,0.82,,ZONE-C
GR-2025-01338,2025-09-22,W013,Suresh Bhatt,whip_and_tongue,Pusa Kanchan,265,Chandler,6,21.1,77.0,evening,65.6,74.3,True,0.865,,ZONE-F
GR-2025-01339,2025-09-22,W012,Anita Rana,cleft_grafting,Local Variety,129,Kashmiri Walnut,1,26.3,72.5,morning,65.2,93.7,True,0.904,,ZONE-D
GR-2025-01340,2025-09-22,W009,Ravi Shankar,cleft_grafting,Franquette,130,Kashmiri Walnut,2,28.0,66.3,morning,80.7,72.0,True,0.851,,ZONE-A
